g006369.m1_yHMPu5000035270_wickerhamomyces_chambardii_180604.haplomerger2.final	g006369.m1_yHMPu5000035270_wickerhamomyces_chambardii_180604.haplomerger2.final
g000925.m1_yHMPu5000037239_wickerhamiella_brachini_210210.final	g004718.m1_yHMPu5000035276_Candida_spandovensis_SPADES.final
g000925.m1_yHMPu5000037239_wickerhamiella_brachini_210210.final	g004690.m1_yHMPu5000038042_wickerhamiella_allomyrinae_170912.final
g000418.m1_yHMPu5000038377_candida_kutaonensis_170713.final	g000418.m1_yHMPu5000038377_candida_kutaonensis_170713.final
g002186.m1_yHMPu5000041701_Candida_jeffriesii_SPADES.haplomerger2.final	g002186.m1_yHMPu5000041701_Candida_jeffriesii_SPADES.haplomerger2.final
g001873.m1_yHMPu5000034585_candida_floris_190924.final	g001873.m1_yHMPu5000034585_candida_floris_190924.final
g001123.m1_yHMPu5000034922_nakazawaea_pomicola_160519.final	g001123.m1_yHMPu5000034922_nakazawaea_pomicola_160519.final
g001123.m1_yHMPu5000034922_nakazawaea_pomicola_160519.final	g005029.m1_yHMPu5000034923_nakazawaea_wickerhamii_160519.final
g001123.m1_yHMPu5000034922_nakazawaea_pomicola_160519.final	g002834.m1_yHMPu5000034924_nakazawaea_wyomingensis_160519.final
g001123.m1_yHMPu5000034922_nakazawaea_pomicola_160519.final	g002458.m1_yHMPu5000037862_nakazawaea_anatomiae_170912.final
g001123.m1_yHMPu5000034922_nakazawaea_pomicola_160519.final	g005719.m1_yHMPu5000034919_nakazawaea_ishiwadae_160519.final
g001123.m1_yHMPu5000034922_nakazawaea_pomicola_160519.final	g000659.m1_yHMPu5000034930_nakazawaea_ernobii_170307.haplomerger2.final
g001123.m1_yHMPu5000034922_nakazawaea_pomicola_160519.final	g001263.m1_yHMPu5000034918_nakazawaea_holstii_160519.final
g001123.m1_yHMPu5000034922_nakazawaea_pomicola_160519.final	g003703.m1_yHDR128_Nakazawaea_sp_nov_plate34_PLATANUS.final
g001123.m1_yHMPu5000034922_nakazawaea_pomicola_160519.final	g002890.m1_yHMPu5000034883_peterozyma_xylosa_160519.final
g001123.m1_yHMPu5000034922_nakazawaea_pomicola_160519.final	g001207.m1_yHMPu5000034884_peterozyma_toletana_160519.final
g002367.m1_yHMPu5000038091_candida_pseudolambica_201018.final	g002367.m1_yHMPu5000038091_candida_pseudolambica_201018.final
g002367.m1_yHMPu5000038091_candida_pseudolambica_201018.final	g001565.m1_yHKS168_Pichia_sp_nov_plate33_PLATANUS.final
g003734.m1_yHMPu5000040923_candida_parazyma_201018.final	g003734.m1_yHMPu5000040923_candida_parazyma_201018.final
g005931.m1_yHAB131_kazachstania_telluris_170307.final	g005931.m1_yHAB131_kazachstania_telluris_170307.final
g001843.m1_yHMPu5000026117_alloascoidea_hylecoeti_180604.final	g001843.m1_yHMPu5000026117_alloascoidea_hylecoeti_180604.final
g000615.m1_yHMPu5000041821_geotrichum_cucujoidarum_170912.final	g000615.m1_yHMPu5000041821_geotrichum_cucujoidarum_170912.final
g000615.m1_yHMPu5000041821_geotrichum_cucujoidarum_170912.final	g004764.m1_yHMPu5000034661_dipodascus_albidus_180604.final
g000615.m1_yHMPu5000041821_geotrichum_cucujoidarum_170912.final	g003908.m1_yHMPu5000041822_dipodascus_geniculatus_170307.final
g000615.m1_yHMPu5000041821_geotrichum_cucujoidarum_170912.final	g001269.m1_yHMPu5000037874_dipodascus_aggregatus_190924.final
g000615.m1_yHMPu5000041821_geotrichum_cucujoidarum_170912.final	g002719.m1_yHMPu5000038338_geotrichum_restrictum_190924.final
g000615.m1_yHMPu5000041821_geotrichum_cucujoidarum_170912.final	g002030.m1_yHMPu5000037874_dipodascus_aggregatus_190924.final
g000615.m1_yHMPu5000041821_geotrichum_cucujoidarum_170912.final	g000886.m1_yHMPu5000038338_geotrichum_restrictum_190924.final
g000615.m1_yHMPu5000041821_geotrichum_cucujoidarum_170912.final	g001421.m1_yHMPu5000038340_geotrichum_ghanensis_190924.final
g000615.m1_yHMPu5000041821_geotrichum_cucujoidarum_170912.final	g005387.m1_yHMPu5000040915_geotrichum_siamensis_201018.final
g000615.m1_yHMPu5000041821_geotrichum_cucujoidarum_170912.final	g003520.m1_yHMPu5000037876_geotrichum_fermentans_190924.final
g000615.m1_yHMPu5000041821_geotrichum_cucujoidarum_170912.final	g006423.m1_yHMPu5000038343_dipodascus_australiensis_170713.final
g000615.m1_yHMPu5000041821_geotrichum_cucujoidarum_170912.final	g000156.m1_yHMPu5000026072_geotrichum_klebahnii_190924.final
g000615.m1_yHMPu5000041821_geotrichum_cucujoidarum_170912.final	g005412.m1_yHMPu5000026072_geotrichum_klebahnii_190924.final
g000615.m1_yHMPu5000041821_geotrichum_cucujoidarum_170912.final	g000375.m1_yHMPu5000041823_dipodascus_armillariae_190924.haplomerger2.final
g000615.m1_yHMPu5000041821_geotrichum_cucujoidarum_170912.final	g004727.m1_yHMPu5000037875_geotrichum_carabidarum_190924.final
g000615.m1_yHMPu5000041821_geotrichum_cucujoidarum_170912.final	g002267.m1_yHMPu5000038342_dipodascus_macrosporus_180604.final
g000615.m1_yHMPu5000041821_geotrichum_cucujoidarum_170912.final	g005514.m1_yHMPu5000037876_geotrichum_fermentans_190924.final
g000615.m1_yHMPu5000041821_geotrichum_cucujoidarum_170912.final	g006407.m1_yHMPu5000041820_geotrichum_histeridarum_201018.final
g000615.m1_yHMPu5000041821_geotrichum_cucujoidarum_170912.final	g004938.m1_yHMPu5000040917_geotrichum_citri-aurantii_201018.final
g000615.m1_yHMPu5000041821_geotrichum_cucujoidarum_170912.final	g000638.m1_yHMPu5000034662_galactomyces_geotrichum_201018.final
g000615.m1_yHMPu5000041821_geotrichum_cucujoidarum_170912.final	g003393.m1_yHMPu5000026130_galactomyces_reessii_190924.final
g000615.m1_yHMPu5000041821_geotrichum_cucujoidarum_170912.final	g005766.m1_yHMPu5000034738_geotrichum_candidum_190924.haplomerger2.final
g000615.m1_yHMPu5000041821_geotrichum_cucujoidarum_170912.final	g009753.m1_yHMPu5000034738_geotrichum_candidum_190924.haplomerger2.final
g000615.m1_yHMPu5000041821_geotrichum_cucujoidarum_170912.final	g003933.m1_yHMPu5000038073_geotrichum_europaeum_170912.final
g000615.m1_yHMPu5000041821_geotrichum_cucujoidarum_170912.final	g002201.m1_yHMPu5000038339_geotrichum_phurueaensis_190924.final
g000615.m1_yHMPu5000041821_geotrichum_cucujoidarum_170912.final	g001529.m1_geotrichum_candidum.final
g000615.m1_yHMPu5000041821_geotrichum_cucujoidarum_170912.final	g004745.m1_yHMPu5000041820_geotrichum_histeridarum_201018.final
g000615.m1_yHMPu5000041821_geotrichum_cucujoidarum_170912.final	g005764.m1_yHMPu5000037875_geotrichum_carabidarum_190924.final
g000615.m1_yHMPu5000041821_geotrichum_cucujoidarum_170912.final	g000590.m1_yHMPu5000041821_geotrichum_cucujoidarum_170912.final
g005729.m1_yHAB157_kazachstania_bulderi_160519.haplomerger2.final	g005729.m1_yHAB157_kazachstania_bulderi_160519.haplomerger2.final
g001533.m1_yHMPu5000037837_Vanderwaltozyma_verrucispora_S176_SPADES.final	g001533.m1_yHMPu5000037837_Vanderwaltozyma_verrucispora_S176_SPADES.final
g001533.m1_yHMPu5000037837_Vanderwaltozyma_verrucispora_S176_SPADES.final	g004272.m1_yHMPu5000026257_vanderwaltozyma_tropicalis_190924.final
g001533.m1_yHMPu5000037837_Vanderwaltozyma_verrucispora_S176_SPADES.final	g001490.m1_yHMPu5000034868_Vanderwaltozyma_yarrowii_S33_SPADES.final
g000799.m1_yHMPu5000034719_candida_pseudohumilis_180604.haplomerger2.final	g000799.m1_yHMPu5000034719_candida_pseudohumilis_180604.haplomerger2.final
g000799.m1_yHMPu5000034719_candida_pseudohumilis_180604.haplomerger2.final	g003747.m1_yHMPu5000034721_candida_milleri_190924.haplomerger2.final
g000799.m1_yHMPu5000034719_candida_pseudohumilis_180604.haplomerger2.final	g002396.m1_yHAB152_candida_humilis_160519.haplomerger2.final
g000799.m1_yHMPu5000034719_candida_pseudohumilis_180604.haplomerger2.final	g003651.m1_yHAB160_kazachstania_kunashirensis_160519.final
g000799.m1_yHMPu5000034719_candida_pseudohumilis_180604.haplomerger2.final	g004115.m1_yHMPu5000034722_candida_kungkrabaensis_180604.final
g000799.m1_yHMPu5000034719_candida_pseudohumilis_180604.haplomerger2.final	g004383.m1_yHMPu5000034720_candida_nivariensis_180604.final
g000799.m1_yHMPu5000034719_candida_pseudohumilis_180604.haplomerger2.final	g006092.m1_yHDO568_nakaseomyces_sp_190924.final
g000799.m1_yHMPu5000034719_candida_pseudohumilis_180604.haplomerger2.final	g005803.m1_yHAB156_kazachstania_piceae_160519.final
g000799.m1_yHMPu5000034719_candida_pseudohumilis_180604.haplomerger2.final	g001033.m1_yHAB153_kazachstania_rosinii_160519.final
g000799.m1_yHMPu5000034719_candida_pseudohumilis_180604.haplomerger2.final	g004562.m1_yHMPu5000034723_candida_glabrata_180604.final
g000799.m1_yHMPu5000034719_candida_pseudohumilis_180604.haplomerger2.final	g000775.m1_yHMPu5000034725_candida_bracarensis_160928.final
g000799.m1_yHMPu5000034719_candida_pseudohumilis_180604.haplomerger2.final	g004241.m1_yHMPu5000026127_nakaseomyces_delphensis_160519.final
g000799.m1_yHMPu5000034719_candida_pseudohumilis_180604.haplomerger2.final	g000539.m1_yHMPu5000034718_candida_uthaithanina_180604.final
g000799.m1_yHMPu5000034719_candida_pseudohumilis_180604.haplomerger2.final	g001508.m1_yHMPu5000034871_naumovozyma_castellii_180604.final
g000799.m1_yHMPu5000034719_candida_pseudohumilis_180604.haplomerger2.final	g005096.m1_yHAB132_kazachstania_martiniae_160519.final
g000799.m1_yHMPu5000034719_candida_pseudohumilis_180604.haplomerger2.final	g000605.m1_yHMPu5000034894_naumovozyma_baii_190924.final
g000799.m1_yHMPu5000034719_candida_pseudohumilis_180604.haplomerger2.final	g005062.m1_yHAB145_kazachstania_hellenica_160519.haplomerger2.final
g000799.m1_yHMPu5000034719_candida_pseudohumilis_180604.haplomerger2.final	g000781.m1_yHMPu5000037225_kazachstania_saulgeensis_210210.final
g000799.m1_yHMPu5000034719_candida_pseudohumilis_180604.haplomerger2.final	g000175.m1_yHAB162_Kazachstania_barnettii_SPADES.final
g000799.m1_yHMPu5000034719_candida_pseudohumilis_180604.haplomerger2.final	g002408.m1_yHDO576_kazachstania_sp_180604.final
g000799.m1_yHMPu5000034719_candida_pseudohumilis_180604.haplomerger2.final	g002895.m1_yHAB138_kazachstania_lodderae_160519.final
g000799.m1_yHMPu5000034719_candida_pseudohumilis_180604.haplomerger2.final	g006327.m1_yHAB150_kazachstania_exigua_160519.final
g000799.m1_yHMPu5000034719_candida_pseudohumilis_180604.haplomerger2.final	g010647.m1_yHAB150_kazachstania_exigua_160519.final
g000799.m1_yHMPu5000034719_candida_pseudohumilis_180604.haplomerger2.final	g000739.m1_yHAB157_kazachstania_bulderi_160519.haplomerger2.final
g000799.m1_yHMPu5000034719_candida_pseudohumilis_180604.haplomerger2.final	g005594.m1_yHMPu5000040961_kazachstania_turicensis_201018.final
g000799.m1_yHMPu5000034719_candida_pseudohumilis_180604.haplomerger2.final	g001417.m1_yHMPu5000034706_Kazachstania_psychrophila_SPADES.final
g002302.m1_yHMPu5000034975_dekkera_bruxellensis_160519.haplomerger2.final	g002302.m1_yHMPu5000034975_dekkera_bruxellensis_160519.haplomerger2.final
g002302.m1_yHMPu5000034975_dekkera_bruxellensis_160519.haplomerger2.final	g005118.m1_brettanomyces_anomalus.final
g002302.m1_yHMPu5000034975_dekkera_bruxellensis_160519.haplomerger2.final	g002779.m1_yHMPu5000034976_dekkera_anomala_160519.haplomerger2.final
g003596.m1_yHMPu5000037199_metschnikowia_leonuri_210210._SPADES.haplomerger2.final	g003596.m1_yHMPu5000037199_metschnikowia_leonuri_210210._SPADES.haplomerger2.final
g003596.m1_yHMPu5000037199_metschnikowia_leonuri_210210._SPADES.haplomerger2.final	g004014.m1_yHMPu5000041803_Metschnikowia_zizyphicola_SPADES.haplomerger2.final
g003596.m1_yHMPu5000037199_metschnikowia_leonuri_210210._SPADES.haplomerger2.final	g002038.m1_yHMPu5000037867_metschnikowia_fructicola_190924.haplomerger2.final
g003596.m1_yHMPu5000037199_metschnikowia_leonuri_210210._SPADES.haplomerger2.final	g001930.m1_yHMPu5000038328_Metschnikowia_henanensis_SPADES.haplomerger2.final
g001566.m1_yHMPu5000038059_Nadsonia_commutata_S169_SPADES.final	g001566.m1_yHMPu5000038059_Nadsonia_commutata_S169_SPADES.final
g003313.m1_yHMPu5000038328_Metschnikowia_henanensis_SPADES.haplomerger2.final	g003313.m1_yHMPu5000038328_Metschnikowia_henanensis_SPADES.haplomerger2.final
g004147.m1_yHMPu5000041799_saccharomycopsis_amapae_201018.final	g004147.m1_yHMPu5000041799_saccharomycopsis_amapae_201018.final
g000159.m1_yHMPu5000034975_dekkera_bruxellensis_160519.haplomerger2.final	g000159.m1_yHMPu5000034975_dekkera_bruxellensis_160519.haplomerger2.final
g002987.m1_yHMPu5000037199_metschnikowia_leonuri_210210._SPADES.haplomerger2.final	g002987.m1_yHMPu5000037199_metschnikowia_leonuri_210210._SPADES.haplomerger2.final
g002987.m1_yHMPu5000037199_metschnikowia_leonuri_210210._SPADES.haplomerger2.final	g001616.m1_yHMPu5000037199_metschnikowia_leonuri_210210._SPADES.haplomerger2.final
g002987.m1_yHMPu5000037199_metschnikowia_leonuri_210210._SPADES.haplomerger2.final	g002844.m1_yHMPu5000038350_candida_sanyaensis_180604.haplomerger2.final
g002987.m1_yHMPu5000037199_metschnikowia_leonuri_210210._SPADES.haplomerger2.final	g001957.m1_yHMPu5000034988_candida_fructus_160519.final
g002987.m1_yHMPu5000037199_metschnikowia_leonuri_210210._SPADES.haplomerger2.final	g001266.m1_yHMPu5000041848_candida_musae_170713.final
g002987.m1_yHMPu5000037199_metschnikowia_leonuri_210210._SPADES.haplomerger2.final	g004539.m1_yHMPu5000035721_candida_asparagi_160519.final
g001360.m1_yHMPu5000037878_Lipomyces_kononenkoae_SPADES.final	g001360.m1_yHMPu5000037878_Lipomyces_kononenkoae_SPADES.final
g004266.m1_yHMPu5000038121_candida_hungchunana_170912.final	g004266.m1_yHMPu5000038121_candida_hungchunana_170912.final
g004482.m1_yHMPu5000041818_magnusiomyces_tetrasperma_170307.final	g004482.m1_yHMPu5000041818_magnusiomyces_tetrasperma_170307.final
g003264.m1_yHAB157_kazachstania_bulderi_160519.haplomerger2.final	g003264.m1_yHAB157_kazachstania_bulderi_160519.haplomerger2.final
g003264.m1_yHAB157_kazachstania_bulderi_160519.haplomerger2.final	g002928.m1_yHAB150_kazachstania_exigua_160519.final
g003264.m1_yHAB157_kazachstania_bulderi_160519.haplomerger2.final	g005829.m1_yHAB150_kazachstania_exigua_160519.final
g003264.m1_yHAB157_kazachstania_bulderi_160519.haplomerger2.final	g003148.m1_yHAB138_kazachstania_lodderae_160519.final
g003264.m1_yHAB157_kazachstania_bulderi_160519.haplomerger2.final	g000559.m1_yHAB162_Kazachstania_barnettii_SPADES.final
g003264.m1_yHAB157_kazachstania_bulderi_160519.haplomerger2.final	g003039.m1_yHDO576_kazachstania_sp_180604.final
g003264.m1_yHAB157_kazachstania_bulderi_160519.haplomerger2.final	g003744.m1_yHMPu5000037225_kazachstania_saulgeensis_210210.final
g000177.m1_yHMPu5000034605_spencermartinsiella_europaea_180604.final	g000177.m1_yHMPu5000034605_spencermartinsiella_europaea_180604.final
g000177.m1_yHMPu5000034605_spencermartinsiella_europaea_180604.final	g003577.m1_yHMPu5000041776_spencermartinsiella_ligniputridi_170912.final
g000177.m1_yHMPu5000034605_spencermartinsiella_europaea_180604.final	g004202.m1_yHMPu5000037838_sugiyamaella_pinicola_190924.final
g000177.m1_yHMPu5000034605_spencermartinsiella_europaea_180604.final	g006372.m1_yHMPu5000037839_Sugiyamaella_marionensis_S116_SPADES.final
g000177.m1_yHMPu5000034605_spencermartinsiella_europaea_180604.final	g005177.m1_yHMPu5000037840_sugiyamaella_lignohabitans_180604.final
g000177.m1_yHMPu5000034605_spencermartinsiella_europaea_180604.final	g006079.m1_sugiyamaella_xylanicola.final
g000177.m1_yHMPu5000034605_spencermartinsiella_europaea_180604.final	g004490.m1_yHMPu5000034576_sugiyamaella_neomexicana_180604.final
g000177.m1_yHMPu5000034605_spencermartinsiella_europaea_180604.final	g006235.m1_yHMPu5000034577_sugiyamaella_grinbergsii_180604.final
g000177.m1_yHMPu5000034605_spencermartinsiella_europaea_180604.final	g000053.m1_yHMPu5000041770_sugiyamaella_novakii_190924.final
g000177.m1_yHMPu5000034605_spencermartinsiella_europaea_180604.final	g004909.m1_yHMPu5000041771_sugiyamaella_japonica_190924.final
g000177.m1_yHMPu5000034605_spencermartinsiella_europaea_180604.final	g001073.m1_yHMPu5000041773_sugiyamaella_castrensis_190924.final
g000177.m1_yHMPu5000034605_spencermartinsiella_europaea_180604.final	g003632.m1_yHMPu5000034575_sugiyamaella_paludigena_180604.final
g000177.m1_yHMPu5000034605_spencermartinsiella_europaea_180604.final	g005858.m1_yHMPu5000041775_sugiyamaella_americana_190924.final
g000177.m1_yHMPu5000034605_spencermartinsiella_europaea_180604.final	g004585.m1_yHKS617_Sugiyamaella_sp_nov_plate33_SPADES.final
g000177.m1_yHMPu5000034605_spencermartinsiella_europaea_180604.final	g003452.m1_yHMPu5000037237_sugiyamaella_mastotermitis_210305.final
g000177.m1_yHMPu5000034605_spencermartinsiella_europaea_180604.final	g004896.m1_yHMPu5000034573_sugiyamaella_valdiviana_180604.final
g000177.m1_yHMPu5000034605_spencermartinsiella_europaea_180604.final	g005011.m1_yHMPu5000037841_sugiyamaella_floridensis_201018.final
g000177.m1_yHMPu5000034605_spencermartinsiella_europaea_180604.final	g005412.m1_yHMPu5000041774_sugiyamaella_boreocaroliniensis_180604.final
g000177.m1_yHMPu5000034605_spencermartinsiella_europaea_180604.final	g000204.m1_yHMPu5000041772_sugiyamaella_chiloensis_170912.final
g000177.m1_yHMPu5000034605_spencermartinsiella_europaea_180604.final	g006032.m1_yHMPu5000034574_sugiyamaella_smithiae_180604.final
g000177.m1_yHMPu5000034605_spencermartinsiella_europaea_180604.final	g003402.m1_yHMPu5000038365_candida_qingdaonensis_170713.final
g000177.m1_yHMPu5000034605_spencermartinsiella_europaea_180604.final	g004527.m1_yHMPu5000038321_sugiyamaella_marilandica_170713.final
g000177.m1_yHMPu5000034605_spencermartinsiella_europaea_180604.final	g003104.m1_yHMPu5000034669_Blastobotrys_raffinofermentans_SPAdes.final
g000177.m1_yHMPu5000034605_spencermartinsiella_europaea_180604.final	g003868.m1_arxula_adeninivorans.final
g000177.m1_yHMPu5000034605_spencermartinsiella_europaea_180604.final	g003295.m1_yHMPu5000035665_middelhovenomyces_tepae_160613.final
g000332.m1_yHMPu5000034635_nadsonia_fulvescens_160519.final	g000332.m1_yHMPu5000034635_nadsonia_fulvescens_160519.final
g000332.m1_yHMPu5000034635_nadsonia_fulvescens_160519.final	g003383.m1_nadsonia_fulvescens.final
g000332.m1_yHMPu5000034635_nadsonia_fulvescens_160519.final	g004451.m1_yHMPu5000035308_nadsonia_starkeyi-henricii_180604.final
g000332.m1_yHMPu5000034635_nadsonia_fulvescens_160519.final	g003251.m1_yHMPu5000034890_ogataea_ramenticola_160519.final
g006298.m1_yHMPu5000037865_metschnikowia_reukaufii_180604.haplomerger2.final	g006298.m1_yHMPu5000037865_metschnikowia_reukaufii_180604.haplomerger2.final
g003325.m1_yHMPu5000038345_cyberlindnera_veronae_170713.final	g003325.m1_yHMPu5000038345_cyberlindnera_veronae_170713.final
g000705.m1_yHMPu5000026296_candida_bombi_180604.final	g000705.m1_yHMPu5000026296_candida_bombi_180604.final
g005103.m1_yHAB127_kazachstania_bovina_160519.haplomerger2.final	g005103.m1_yHAB127_kazachstania_bovina_160519.haplomerger2.final
g000676.m1_alloascoidea_hylecoeti.final	g000676.m1_alloascoidea_hylecoeti.final
g000676.m1_alloascoidea_hylecoeti.final	g003410.m1_yHMPu5000037918_alloascoidea_africana_180604.final
g003982.m1_candida_dubliniensis.final	g003982.m1_candida_dubliniensis.final
g003982.m1_candida_dubliniensis.final	g004934.m1_yHMPu5000038350_candida_sanyaensis_180604.haplomerger2.final
g003982.m1_candida_dubliniensis.final	g005466.m1_yHMPu5000040918_candida_insectamans_201018.final
g003982.m1_candida_dubliniensis.final	g003785.m1_spathaspora_xylofermentans.final
g002005.m1_yHMH660_Kluyveromyces_sp_nov_plate33_SPADES.final	g002005.m1_yHMH660_Kluyveromyces_sp_nov_plate33_SPADES.final
g001482.m1_yHMPu5000034632_candida_athensensis_180604.final	g001482.m1_yHMPu5000034632_candida_athensensis_180604.final
g005657.m1_yHMPu5000034739_lipomyces_yarrowii_190924.final	g005657.m1_yHMPu5000034739_lipomyces_yarrowii_190924.final
g002305.m1_yHMPu5000034871_naumovozyma_castellii_180604.final	g002305.m1_yHMPu5000034871_naumovozyma_castellii_180604.final
g002338.m1_yHMPu5000034930_nakazawaea_ernobii_170307.haplomerger2.final	g002338.m1_yHMPu5000034930_nakazawaea_ernobii_170307.haplomerger2.final
g002338.m1_yHMPu5000034930_nakazawaea_ernobii_170307.haplomerger2.final	g004812.m1_yHKS545_Nakazawaea_sp_nov_plate33_PLATANUS.final
g004564.m1_yHMPu5000034981_cyberlindnera_euphorbiae_160519.haplomerger2.final	g004564.m1_yHMPu5000034981_cyberlindnera_euphorbiae_160519.haplomerger2.final
g005819.m1_yHMPu5000034996_candida_sojae_SPADES.final	g005819.m1_yHMPu5000034996_candida_sojae_SPADES.final
g001243.m1_yHMPu5000035255_wickerhamomyces_rabaulensis_170307.haplomerger2.final	g001243.m1_yHMPu5000035255_wickerhamomyces_rabaulensis_170307.haplomerger2.final
